Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
1200.046	5.9063		0.57293	0.10952		-3.6858e-08	-0.036858	1.2937	0.040145	0.044839	-0.089503	-0.044827	0.1	38952.0163	0.88956	0.02324	0.99965	0.00034987	0.013617	0.07347	0.0054296	0.03881	0.095438	4.7022e-15	6.4194e-10	2.9263e-05	0.99997	2.0367	1.6515	7.3854	4.8947e-12	4.7041e-12	0.97339	0.89095	0.37114	0.51868	0.073342	0.013535	51978.5754	6.3625e-10	0.97648
1200.0525	5.9101		0.5755	0.10947		-4.0714e-08	-0.040714	1.2899	0.036063	0.048687	-0.097152	-0.048672	0.1	38952.2198	0.88954	0.02324	0.99965	0.00034987	0.013613	0.073504	0.0054428	0.038696	0.095471	4.4093e-15	6.3266e-10	2.6417e-05	0.99997	2.2116	1.7243	7.2951	4.8808e-12	4.411e-12	0.97338	0.89424	0.3815	0.52619	0.072915	0.0084831	51978.5777	6.3647e-10	0.97648
1200.0594	5.9141		0.57815	0.10943		-4.4093e-08	-0.044093	1.2859	0.03245	0.052056	-0.10384	-0.052037	0.1	38952.4157	0.88952	0.02324	0.99965	0.00034987	0.013607	0.073542	0.0054582	0.038578	0.09551	4.1733e-15	6.2461e-10	2.4598e-05	0.99998	2.3628	1.7921	7.2187	4.8709e-12	4.1749e-12	0.97338	0.89666	0.38769	0.52927	0.072334	0.0059755	51978.5801	6.3673e-10	0.97648
1200.0664	5.9179		0.5807	0.10939		-4.6786e-08	-0.046786	1.2821	0.029532	0.054738	-0.10915	-0.054716	0.1	38952.592	0.88951	0.02324	0.99965	0.00034987	0.013602	0.073583	0.0054744	0.038464	0.095551	3.9975e-15	6.1825e-10	2.3534e-05	0.99998	2.4836	1.8485	7.1582	4.8637e-12	3.999e-12	0.97337	0.8984	0.39148	0.53006	0.071777	0.0047721	51978.5825	6.37e-10	0.97648
1200.0734	5.9215		0.58316	0.10937		-4.892e-08	-0.04892	1.2785	0.02718	0.056861	-0.11333	-0.056835	0.1	38952.7526	0.88949	0.02324	0.99965	0.00034987	0.013596	0.073625	0.0054914	0.038354	0.095593	3.8617e-15	6.1326e-10	2.2613e-05	0.99998	2.5807	1.8949	7.1096	4.8581e-12	3.8632e-12	0.97337	0.89977	0.3941	0.53015	0.071295	0.0041347	51978.585	6.3729e-10	0.97648
1200.0803	5.9251		0.58555	0.10934		-5.0607e-08	-0.050607	1.2749	0.025281	0.058536	-0.11663	-0.058506	0.1	38952.9007	0.88947	0.023241	0.99965	0.00034987	0.01359	0.073669	0.0055089	0.038248	0.095637	3.7575e-15	6.0934e-10	2.1868e-05	0.99998	2.6591	1.9328	7.0703	4.8536e-12	3.7588e-12	0.97336	0.90084	0.39604	0.53002	0.07089	0.0037961	51978.5874	6.3758e-10	0.97648
1200.0873	5.9286		0.58788	0.10933		-5.1935e-08	-0.051935	1.2714	0.023746	0.059853	-0.1192	-0.059818	0.1	38953.0388	0.88945	0.023241	0.99965	0.00034987	0.013584	0.073714	0.0055268	0.038143	0.095683	3.6795e-15	6.0627e-10	2.1457e-05	0.99998	2.7224	1.9639	7.0384	4.8503e-12	3.6808e-12	0.97336	0.90167	0.39748	0.52974	0.070552	0.0036334	51978.5898	6.3789e-10	0.97648
1200.1015	5.9354		0.59248	0.1093		-5.3864e-08	-0.053864	1.2646	0.021407	0.061758	-0.12288	-0.061715	0.1	38953.2977	0.88941	0.023242	0.99965	0.00034987	0.013571	0.073808	0.0055642	0.037937	0.095777	3.5699e-15	6.0184e-10	2.0849e-05	0.99998	2.8185	2.0118	6.9895	4.8452e-12	3.5712e-12	0.97334	0.90291	0.39959	0.52909	0.070019	0.0034992	51978.5948	6.3852e-10	0.97648
1200.1157	5.9421		0.59693	0.10929		-5.4992e-08	-0.054992	1.2579	0.019882	0.062861	-0.12496	-0.062809	0.1	38953.5333	0.88937	0.023243	0.99965	0.00034987	0.013558	0.073904	0.0056025	0.037737	0.095874	3.5061e-15	5.9927e-10	2.0367e-05	0.99998	2.8803	2.0437	6.9572	4.8421e-12	3.5073e-12	0.97332	0.90368	0.40092	0.52854	0.069656	0.0034907	51978.5998	6.3916e-10	0.97648
1200.1299	5.9486		0.60126	0.10928		-5.5601e-08	-0.055601	1.2514	0.018883	0.063445	-0.126	-0.063385	0.1	38953.7532	0.88934	0.023244	0.99965	0.00034987	0.013545	0.074002	0.0056412	0.037541	0.095973	3.47e-15	5.9789e-10	2.0001e-05	0.99998	2.9198	2.0648	6.9358	4.8403e-12	3.4713e-12	0.9733	0.90414	0.40179	0.52817	0.069415	0.0034993	51978.6047	6.3982e-10	0.97648
1200.144	5.9551		0.60551	0.10928		-5.5886e-08	-0.055886	1.2449	0.018216	0.063705	-0.12639	-0.063635	0.1	38953.9627	0.8893	0.023245	0.99965	0.00034987	0.013532	0.074099	0.0056802	0.037348	0.096071	3.4472e-15	5.9721e-10	1.9788e-05	0.99998	2.9448	2.079	6.9214	4.8391e-12	3.4484e-12	0.97328	0.90442	0.4024	0.52796	0.069255	0.0035018	51978.6097	6.4048e-10	0.97648
1200.2144	5.9856		0.62548	0.10928		-5.5305e-08	-0.055305	1.2144	0.016979	0.063	-0.12438	-0.062888	0.1	38954.9175	0.88911	0.023254	0.99965	0.00034987	0.013467	0.074579	0.00587	0.036432	0.096557	3.4819e-15	5.9859e-10	1.9564e-05	0.99998	2.9805	2.1075	6.8927	4.8388e-12	3.4831e-12	0.9731	0.90452	0.40345	0.52744	0.068947	0.0034994	51978.6343	6.4372e-10	0.97647
1200.2847	6.0151		0.64437	0.1093		-5.4143e-08	-0.054143	1.1849	0.016386	0.061716	-0.12126	-0.061563	0.1	38955.826	0.88892	0.023266	0.99965	0.00034987	0.013404	0.075047	0.0060545	0.035547	0.097034	3.5453e-15	6.0127e-10	1.9527e-05	0.99998	2.9872	2.1222	6.878	4.8399e-12	3.5465e-12	0.97284	0.90428	0.40393	0.52716	0.068795	0.0034988	51978.6589	6.4689e-10	0.97646
1200.355	6.0437		0.66224	0.10932		-5.2846e-08	-0.052846	1.1563	0.015983	0.060302	-0.11791	-0.06011	0.1	38956.7036	0.88874	0.023281	0.99965	0.00034987	0.013343	0.075502	0.0062332	0.03469	0.097499	3.6185e-15	6.0427e-10	1.951e-05	0.99998	2.9889	2.1344	6.8657	4.8412e-12	3.6198e-12	0.9725	0.90396	0.40429	0.52692	0.068672	0.0034987	51978.6835	6.4999e-10	0.97644
1201.0581	6.2709		0.786	0.10945		-4.2357e-08	-0.042357	0.92915	0.012949	0.048866	-0.091693	-0.048394	0.1	38963.7071	0.88687	0.023522	0.99965	0.00034987	0.012863	0.079172	0.0076339	0.027874	0.10135	4.2709e-15	6.2914e-10	1.9482e-05	0.99998	2.9928	2.2505	6.7496	4.852e-12	4.2724e-12	0.95715	0.90151	0.40771	0.52467	0.067512	0.0034987	51978.9295	6.7565e-10	0.97619
1201.7613	6.4499		0.85762	0.10956		-3.4048e-08	-0.034048	0.75012	0.010601	0.039788	-0.071632	-0.039147	0.1	38969.1829	0.88501	0.023745	0.99965	0.00034987	0.012486	0.082098	0.0087217	0.022504	0.10446	4.8786e-15	6.4991e-10	1.9521e-05	0.99998	2.9875	2.3617	6.6384	4.8602e-12	4.8805e-12	0.92093	0.89972	0.41105	0.52244	0.066401	0.0034987	51979.1755	6.9638e-10	0.97597
1202.4644	6.5906		0.89886	0.10964		-2.7492e-08	-0.027492	0.60937	0.0087795	0.032612	-0.056146	-0.031867	0.1	38973.508	0.88316	0.023973	0.99965	0.00034987	0.01219	0.084432	0.0095605	0.018281	0.10697	5.4226e-15	6.666e-10	1.9478e-05	0.99998	2.9934	2.4781	6.522	4.8657e-12	5.4247e-12	0.87419	0.89859	0.41456	0.52009	0.065238	0.0034987	51979.4215	7.1311e-10	0.97573
1203.4644	6.7467		0.93187	0.10974		-2.0249e-08	-0.020249	0.45329	0.0067326	0.024662	-0.039322	-0.023828	0.1	38978.3763	0.88052	0.024333	0.99965	0.00034987	0.011861	0.087069	0.010465	0.013599	0.10985	6.0381e-15	6.8492e-10	1.9459e-05	0.99998	2.9962	2.6404	6.3597	4.8701e-12	6.0404e-12	0.80356	0.89777	0.41959	0.51669	0.063615	0.0034987	51979.7714	7.3231e-10	0.97536
1204.4644	6.8603		0.94929	0.10981		-1.4957e-08	-0.014957	0.33974	0.0052658	0.018836	-0.027226	-0.017957	0.1	38981.982	0.8779	0.024709	0.99965	0.00034987	0.011619	0.089043	0.011095	0.010192	0.11202	6.5285e-15	6.9904e-10	1.9485e-05	0.99998	2.9926	2.7992	6.2009	4.8717e-12	6.5309e-12	0.73299	0.89761	0.42464	0.51323	0.062028	0.0034987	51980.1213	7.468e-10	0.97498
1205.4644	6.9424		0.95917	0.10986		-1.1113e-08	-0.011113	0.25756	0.0042178	0.014589	-0.018559	-0.013688	0.1	38984.6471	0.87528	0.02509	0.99965	0.00034987	0.011439	0.09052	0.011524	0.0077268	0.11364	6.9298e-15	7.0956e-10	1.95e-05	0.99998	2.9905	2.9584	6.0418	4.871e-12	6.9324e-12	0.66617	0.89799	0.42979	0.50967	0.060436	0.0034987	51980.4711	7.576e-10	0.97459
1206.4644	7.0015		0.9651	0.10989		-8.3526e-09	-0.0083526	0.19851	0.0034634	0.011523	-0.012415	-0.010612	0.1	38986.6286	0.87267	0.025477	0.99965	0.00034987	0.011305	0.09163	0.011805	0.0059553	0.11485	7.2411e-15	7.1713e-10	1.9484e-05	0.99998	2.9927	3.1194	5.8807	4.8684e-12	7.2438e-12	0.60439	0.89881	0.43512	0.50596	0.058826	0.0034987	51980.821	7.6565e-10	0.97419
1207.4644	7.045		0.96893	0.10992		-6.324e-09	-0.006324	0.15501	0.0029028	0.0092527	-0.0079584	-0.0083424	0.1	38988.1317	0.87006	0.025861	0.99965	0.00034987	0.0112	0.092489	0.011989	0.0046504	0.11575	7.4617e-15	7.2293e-10	1.9487e-05	0.99998	2.9922	3.2789	5.7212	4.8645e-12	7.4645e-12	0.54799	0.8999	0.44053	0.50214	0.057231	0.0034987	51981.1709	7.7169e-10	0.97379
1208.4644	7.0772		0.9715	0.10994		-4.8154e-09	-0.0048154	0.12282	0.002495	0.0075489	-0.0046974	-0.0066462	0.1	38989.2858	0.86747	0.026241	0.99965	0.00034987	0.011115	0.093163	0.012103	0.0036845	0.11643	7.6178e-15	7.2733e-10	1.9499e-05	0.99998	2.9906	3.4378	5.5623	4.8598e-12	7.6206e-12	0.49678	0.90119	0.44605	0.49822	0.055643	0.0034987	51981.5207	7.7623e-10	0.9734
1209.4644	7.1011		0.97328	0.10995		-3.6898e-09	-0.0036898	0.098897	0.0021969	0.0062627	-0.0023119	-0.0053718	0.1	38990.1876	0.86488	0.026617	0.99965	0.00034987	0.011047	0.0937	0.012166	0.0029669	0.11695	7.7427e-15	7.306e-10	1.9494e-05	0.99998	2.9912	3.5975	5.4026	4.8543e-12	7.7455e-12	0.45034	0.90265	0.45173	0.49414	0.054045	0.0034987	51981.8706	7.7965e-10	0.97302
1210.4644	7.1189		0.97453	0.10996		-2.861e-09	-0.002861	0.08105	0.0019634	0.0052999	-0.00059859	-0.0044229	0.1	38990.9045	0.8623	0.026994	0.99965	0.00034987	0.010989	0.094137	0.012192	0.0024315	0.11734	7.8562e-15	7.3302e-10	1.9507e-05	0.99998	2.9895	3.756	5.2441	4.8484e-12	7.859e-12	0.40823	0.90423	0.45752	0.48991	0.052461	0.0034987	51982.2205	7.8227e-10	0.97263
1211.4644	7.1322		0.97542	0.10997		-2.2471e-09	-0.0022471	0.067759	0.0017862	0.0045721	0.0006264	-0.00371	0.1	38991.4861	0.85973	0.027371	0.99965	0.00034987	0.010941	0.094498	0.012191	0.0020328	0.11764	7.9443e-15	7.349e-10	1.9488e-05	0.99998	2.9919	3.9163	5.0837	4.842e-12	7.9471e-12	0.37003	0.90592	0.46358	0.48563	0.050856	0.0034987	51982.5704	7.8429e-10	0.97224
1212.4644	7.1421		0.97607	0.10998		-1.7952e-09	-0.0017952	0.0579	0.0016512	0.0040215	0.0014821	-0.0031748	0.1	38991.9615	0.85717	0.027748	0.99965	0.00034987	0.010899	0.094803	0.012168	0.001737	0.11788	7.9711e-15	7.3634e-10	1.9517e-05	0.99998	2.9884	4.0744	4.9265	4.8356e-12	7.9738e-12	0.33542	0.90759	0.46913	0.48072	0.049285	0.0034987	51982.9202	7.8585e-10	0.97185
1213.4644	7.1494		0.97653	0.10998		-1.4504e-09	-0.0014504	0.050642	0.001564	0.0035895	0.00209	-0.0027585	0.1	38992.3622	0.85461	0.028125	0.99965	0.00034987	0.010863	0.095065	0.01213	0.0015193	0.11806	7.9298e-15	7.3745e-10	1.9487e-05	0.99998	2.9917	4.2309	4.7649	4.8271e-12	7.9324e-12	0.30405	0.90977	0.47825	0.47829	0.047667	0.0034987	51983.2701	7.8708e-10	0.97147
1214.4644	7.1548		0.97687	0.10998		-1.2052e-09	-0.0012052	0.045209	0.0014858	0.0032658	0.0024764	-0.0024507	0.1	38992.7058	0.85207	0.028502	0.99965	0.00034987	0.01083	0.095296	0.012081	0.0013563	0.11821	7.9859e-15	7.3825e-10	1.9504e-05	0.99998	2.9897	4.3922	4.6078	4.8213e-12	7.9885e-12	0.27562	0.91131	0.4823	0.47159	0.046101	0.0034987	51983.62	7.8805e-10	0.97108
1215.4644	7.1589		0.97713	0.10999		-1.0109e-09	-0.0010109	0.04114	0.0014379	0.003	0.002746	-0.0022007	0.1	38993.0088	0.84953	0.028879	0.99965	0.00034987	0.0108	0.095502	0.012025	0.0012342	0.11833	7.9949e-15	7.3895e-10	1.9511e-05	0.99998	2.9887	4.5497	4.4494	4.8137e-12	7.9974e-12	0.24986	0.91327	0.48946	0.46698	0.044513	0.0034987	51983.9698	7.8884e-10	0.97069
1216.4644	7.1619		0.97732	0.10999		-8.6497e-10	-0.00086497	0.038071	0.0014012	0.0027879	0.0029092	-0.0020045	0.1	38993.2822	0.847	0.029256	0.99965	0.00034987	0.010772	0.095688	0.011966	0.0011421	0.11842	7.9983e-15	7.3949e-10	1.9511e-05	0.99998	2.9887	4.7099	4.291	4.807e-12	8.0008e-12	0.22655	0.91503	0.49524	0.46097	0.042932	0.0034987	51984.3197	7.8949e-10	0.9703
1217.4644	7.1643		0.97746	0.10999		-7.5388e-10	-0.00075388	0.035733	0.001373	0.0026152	0.0029969	-0.0018475	0.1	38993.5334	0.84447	0.029632	0.99965	0.00034987	0.010747	0.095858	0.011904	0.001072	0.1185	7.9956e-15	7.3997e-10	1.9512e-05	0.99998	2.9885	4.867	4.1323	4.799e-12	7.998e-12	0.20544	0.91713	0.5031	0.45629	0.041343	0.0034987	51984.6696	7.9003e-10	0.96991
1218.4644	7.1661		0.97757	0.10999		-6.6666e-10	-0.00066666	0.03393	0.0013529	0.00247	0.0030341	-0.001718	0.1	38993.7682	0.84196	0.030008	0.99965	0.00034987	0.010723	0.096015	0.011841	0.0010179	0.11857	7.9922e-15	7.4034e-10	1.9516e-05	0.99998	2.9879	5.0266	3.9745	4.7922e-12	7.9945e-12	0.18634	0.91893	0.50929	0.44981	0.039767	0.0034987	51985.0195	7.9049e-10	0.96953
1219.4644	7.1675		0.97765	0.10999		-5.9707e-10	-0.00059707	0.032521	0.0013387	0.0023456	0.0030352	-0.0016089	0.1	38993.991	0.83945	0.030383	0.99965	0.00034987	0.0107	0.096161	0.011778	0.00097564	0.11863	7.9831e-15	7.4071e-10	1.952e-05	0.99998	2.9873	5.1826	3.8161	4.7836e-12	7.9854e-12	0.16905	0.92117	0.51804	0.44515	0.03818	0.0034987	51985.3693	7.9089e-10	0.96914
1220.4644	7.1685		0.97772	0.10999		-5.4331e-10	-0.00054331	0.031455	0.001329	0.0022403	0.003006	-0.0015187	0.1	38994.2035	0.83695	0.030759	0.99965	0.00034987	0.010678	0.096297	0.011715	0.00094366	0.11869	7.9747e-15	7.41e-10	1.9523e-05	0.99998	2.9868	5.3415	3.6583	4.7763e-12	7.9769e-12	0.15379	0.92309	0.52507	0.43854	0.036605	0.0034987	51985.7192	7.9124e-10	0.96875
1221.4644	7.1694		0.97777	0.10999		-4.989e-10	-0.0004989	0.030588	0.0013218	0.0021467	0.00296	-0.0014399	0.1	38994.41	0.83446	0.031134	0.99965	0.00034987	0.010658	0.096425	0.011654	0.00091764	0.11873	7.9641e-15	7.4127e-10	1.9527e-05	0.99998	2.9863	5.4992	3.5006	4.7686e-12	7.9662e-12	0.14001	0.92515	0.53294	0.43223	0.035027	0.0034987	51986.0691	7.9155e-10	0.96836
1222.4644	7.1701		0.97781	0.10999		-4.612e-10	-0.0004612	0.029865	0.0013164	0.0020617	0.0029032	-0.0013697	0.1	38994.612	0.83198	0.031508	0.99965	0.00034987	0.010639	0.096547	0.011595	0.00089594	0.11877	7.9528e-15	7.4153e-10	1.9531e-05	0.99998	2.9856	5.6571	3.3431	4.7609e-12	7.9548e-12	0.12751	0.92719	0.54092	0.42549	0.033452	0.0034987	51986.4189	7.9183e-10	0.96798
1223.4644	7.1708		0.97785	0.10999		-4.28e-10	-0.000428	0.029237	0.0013123	0.0019828	0.0028396	-0.0013052	0.1	38994.8112	0.8295	0.031883	0.99965	0.00034987	0.01062	0.096664	0.011537	0.0008771	0.11881	7.9404e-15	7.4177e-10	1.9536e-05	0.99998	2.9849	5.8144	3.1858	4.7529e-12	7.9424e-12	0.11597	0.92931	0.54942	0.41854	0.031879	0.0034987	51986.7688	7.9209e-10	0.96759
1224.4644	7.1713		0.97788	0.10999		-3.9869e-10	-0.00039869	0.028693	0.0013092	0.0019093	0.0027708	-0.001246	0.1	38995.0077	0.82703	0.032257	0.99965	0.00034987	0.010602	0.096776	0.01148	0.00086079	0.11885	7.9274e-15	7.4201e-10	1.9541e-05	0.99998	2.9841	5.9715	3.0286	4.7449e-12	7.9294e-12	0.10541	0.93145	0.55822	0.41133	0.030308	0.0034987	51987.1187	7.9234e-10	0.9672
1225.4644	7.1718		0.97791	0.11		-3.7279e-10	-0.00037279	0.028221	0.001307	0.0018408	0.0026984	-0.0011915	0.1	38995.2021	0.82457	0.032631	0.99965	0.00034987	0.010584	0.096883	0.011425	0.00084663	0.11888	7.9138e-15	7.4224e-10	1.9547e-05	0.99998	2.9832	6.1284	2.8717	4.7368e-12	7.9157e-12	0.095829	0.93363	0.56734	0.40386	0.028739	0.0034987	51987.4686	7.9256e-10	0.96681
1226.4644	7.1722		0.97794	0.11		-3.4971e-10	-0.00034971	0.027808	0.0013055	0.0017767	0.0026237	-0.001141	0.1	38995.3947	0.82211	0.033004	0.99965	0.00034987	0.010568	0.096985	0.011372	0.00083423	0.11892	7.8997e-15	7.4246e-10	1.9553e-05	0.99998	2.9823	6.2852	2.715	4.7286e-12	7.9015e-12	0.087151	0.93583	0.57676	0.39595	0.027172	0.0034987	51987.8184	7.9278e-10	0.96643
1227.4644	7.1726		0.97796	0.11		-3.2889e-10	-0.00032889	0.02744	0.0013044	0.0017162	0.0025479	-0.0010941	0.1	38995.5858	0.81967	0.033377	0.99965	0.00034987	0.010551	0.097083	0.01132	0.0008232	0.11895	7.885e-15	7.4268e-10	1.956e-05	0.99998	2.9812	6.4414	2.5585	4.7202e-12	7.8867e-12	0.0793	0.9381	0.58671	0.38775	0.025608	0.0034987	51988.1683	7.9298e-10	0.96604
1228.4644	7.1729		0.97798	0.11		-3.0987e-10	-0.00030987	0.027109	0.0013037	0.0016589	0.002472	-0.00105	0.1	38995.7757	0.81723	0.03375	0.99965	0.00034987	0.010536	0.097178	0.01127	0.00081326	0.11898	7.8702e-15	7.4289e-10	1.9568e-05	0.99998	2.98	6.5979	2.4025	4.7119e-12	7.8719e-12	0.072197	0.94034	0.59678	0.37881	0.024048	0.0034987	51988.5182	7.9317e-10	0.96565
1229.4644	7.1732		0.978	0.11		-2.923e-10	-0.0002923	0.026806	0.0013033	0.0016043	0.0023967	-0.0010084	0.1	38995.9647	0.81479	0.034123	0.99965	0.00034987	0.010521	0.097268	0.011222	0.00080419	0.119	7.8538e-15	7.4311e-10	1.9577e-05	0.99998	2.9786	6.7528	2.2465	4.7029e-12	7.8554e-12	0.065771	0.94278	0.60809	0.37018	0.022488	0.0034987	51988.868	7.9335e-10	0.96527
1230.4644	7.1735		0.97801	0.11		-2.7594e-10	-0.00027594	0.026527	0.0013031	0.0015521	0.0023223	-0.00096899	0.1	38996.1528	0.81237	0.034495	0.99965	0.00034987	0.010506	0.097355	0.011176	0.00079582	0.11903	7.8404e-15	7.433e-10	1.9587e-05	0.99998	2.977	6.9106	2.0917	4.6954e-12	7.8419e-12	0.059956	0.94485	0.6178	0.359	0.020942	0.0034987	51989.2179	7.9352e-10	0.96488
1231.4644	7.1737		0.97803	0.11		-2.6077e-10	-0.00026077	0.026273	0.0013031	0.0015026	0.0022499	-0.00093191	0.1	38996.3402	0.80996	0.034867	0.99965	0.00034987	0.010492	0.097437	0.011132	0.00078819	0.11905	7.8241e-15	7.4351e-10	1.9599e-05	0.99998	2.9753	7.0657	1.9367	4.6866e-12	7.8255e-12	0.054823	0.94727	0.62952	0.3487	0.019391	0.0034987	51989.5678	7.9368e-10	0.9645
1232.4644	7.174		0.97804	0.11		-2.4656e-10	-0.00024656	0.026034	0.0013031	0.0014552	0.002179	-0.00089668	0.1	38996.5269	0.80755	0.035239	0.99965	0.00034987	0.010479	0.097516	0.011089	0.00078103	0.11908	7.8063e-15	7.4373e-10	1.9612e-05	0.99998	2.9732	7.2193	1.782	4.6771e-12	7.8076e-12	0.050186	0.94987	0.64251	0.33836	0.017844	0.0034987	51989.9176	7.9383e-10	0.96411
1233.4644	7.1742		0.97806	0.11		-2.3312e-10	-0.00023312	0.025809	0.0013031	0.0014096	0.0021097	-0.00086304	0.1	38996.713	0.80515	0.03561	0.99965	0.00034987	0.010466	0.097593	0.011048	0.00077427	0.1191	7.7879e-15	7.4396e-10	1.9628e-05	0.99998	2.9708	7.3723	1.6278	4.6674e-12	7.7892e-12	0.045982	0.95253	0.65623	0.32735	0.016302	0.0034987	51990.2675	7.9398e-10	0.96373
1234.4644	7.1744		0.97807	0.11		-2.2036e-10	-0.00022036	0.025595	0.0013031	0.0013657	0.0020422	-0.00083085	0.1	38996.8986	0.80276	0.035981	0.99965	0.00034987	0.010453	0.097666	0.011008	0.00076784	0.11912	7.7694e-15	7.4418e-10	1.9647e-05	0.99998	2.9679	7.525	1.4744	4.6576e-12	7.7706e-12	0.042166	0.95523	0.67051	0.31532	0.014769	0.0034987	51990.6174	7.9412e-10	0.96334
1235.4644	7.1746		0.97808	0.11		-2.0844e-10	-0.00020844	0.025388	0.0013027	0.0013235	0.0019754	-0.0008001	0.1	38997.0835	0.80037	0.036352	0.99965	0.00034987	0.010441	0.097737	0.01097	0.00076164	0.11914	7.7508e-15	7.444e-10	1.9672e-05	0.99998	2.9643	7.6774	1.3221	4.6478e-12	7.7519e-12	0.038643	0.95795	0.68548	0.30184	0.013247	0.0034987	51990.9673	7.9425e-10	0.96296
1236.4644	7.1748		0.97809	0.11		-1.9686e-10	-0.00019686	0.025189	0.0013025	0.0012824	0.0019106	-0.00077035	0.1	38997.2678	0.79799	0.036722	0.99965	0.00034987	0.010429	0.097806	0.010932	0.00075566	0.11916	7.7319e-15	7.4462e-10	1.9702e-05	0.99998	2.9597	7.8291	1.1709	4.6379e-12	7.733e-12	0.035421	0.96072	0.70127	0.28708	0.011736	0.0034987	51991.3171	7.9438e-10	0.96257
1237.4644	7.175		0.9781	0.11		-1.8576e-10	-0.00018576	0.024997	0.0013022	0.0012427	0.0018477	-0.00074173	0.1	38997.4513	0.79562	0.037092	0.99965	0.00034987	0.010417	0.097872	0.010896	0.00074991	0.11918	7.7114e-15	7.4485e-10	1.974e-05	0.99998	2.954	7.9788	1.0206	4.6273e-12	7.7124e-12	0.032495	0.96369	0.71865	0.27176	0.010233	0.0034987	51991.667	7.9451e-10	0.96219
1238.4644	7.1752		0.97811	0.11		-1.7551e-10	-0.00017551	0.024811	0.0013013	0.0012047	0.0017858	-0.00071463	0.1	38997.6338	0.79325	0.037462	0.99965	0.00034987	0.010406	0.097936	0.010862	0.00074434	0.11919	7.6894e-15	7.451e-10	1.9788e-05	0.99998	2.9469	8.1264	0.8717	4.6159e-12	7.6903e-12	0.029846	0.96687	0.7378	0.25534	0.0087456	0.0034987	51992.0169	7.9463e-10	0.9618
1239.4644	7.1754		0.97813	0.11		-1.6733e-10	-0.00016733	0.024624	0.0012984	0.0011696	0.0017227	-0.0006902	0.1	38997.8146	0.79089	0.037832	0.99965	0.00034987	0.010395	0.097998	0.010828	0.00073873	0.11921	7.6689e-15	7.4532e-10	1.9861e-05	0.99998	2.936	8.2737	0.72635	4.6054e-12	7.6697e-12	0.027449	0.96989	0.75736	0.2353	0.007295	0.0034987	51992.3667	7.9474e-10	0.96142
1240.4644	7.1756		0.97814	0.11		-1.5789e-10	-0.00015789	0.024442	0.001297	0.0011343	0.0016656	-0.00066526	0.1	38997.9933	0.78854	0.038201	0.99965	0.00034987	0.010385	0.098056	0.010797	0.00073325	0.11923	7.6457e-15	7.4558e-10	1.9961e-05	0.99998	2.9213	8.4164	0.58363	4.5935e-12	7.6464e-12	0.025333	0.97328	0.77983	0.21424	0.0058675	0.0034987	51992.7166	7.9485e-10	0.96103
1241.4644	7.1757		0.97815	0.11		-1.4996e-10	-0.00014996	0.024258	0.001294	0.0011013	0.0016082	-0.0006424	0.1	38998.1697	0.7862	0.03857	0.99965	0.00034987	0.010375	0.098113	0.010766	0.00072774	0.11924	7.6211e-15	7.4584e-10	2.0094e-05	0.99998	2.9018	8.5557	0.44441	4.581e-12	7.6218e-12	0.023421	0.97686	0.80447	0.191	0.0044769	0.0034987	51993.0665	7.9496e-10	0.96065
1242.4644	7.1759		0.97816	0.11		-1.4477e-10	-0.00014477	0.024061	0.0012874	0.0010717	0.001548	-0.00062275	0.1	38998.3419	0.78387	0.038939	0.99965	0.00034987	0.010365	0.098168	0.010737	0.00072183	0.11926	7.5945e-15	7.4611e-10	2.0291e-05	0.99998	2.8733	8.6886	0.31144	4.5676e-12	7.595e-12	0.021687	0.98071	0.83232	0.16447	0.0031494	0.0034987	51993.4164	7.9506e-10	0.96026
1243.4644	7.1762		0.97817	0.11		-1.4288e-10	-0.00014288	0.023835	0.0012759	0.0010461	0.0014841	-0.00060681	0.1	38998.5072	0.78154	0.039307	0.99965	0.00034987	0.010356	0.098221	0.010709	0.00071505	0.11928	7.5654e-15	7.4639e-10	2.0602e-05	0.99998	2.8293	8.8117	0.1884	4.5532e-12	7.5658e-12	0.020114	0.98488	0.86422	0.1338	0.0019218	0.0034987	51993.7662	7.9517e-10	0.95988
1244.4644	7.1765		0.97819	0.11		-1.7006e-10	-0.00017006	0.023476	0.0012273	0.0010495	0.0013659	-0.00061984	0.1	38998.6535	0.77922	0.039675	0.99965	0.00034987	0.010346	0.098275	0.010682	0.00070428	0.11929	7.5297e-15	7.4661e-10	2.1277e-05	0.99998	2.7389	8.9078	0.092289	4.5371e-12	7.5299e-12	0.01866	0.98957	0.90345	0.0955	0.00096767	0.0034987	51994.1161	7.9529e-10	0.95949
