Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
1565.4973	7.1858		0.97873	0.020002		1.8724e-10	0.00018724	0.014193	0.001032	-3.4197e-07	3.4951e-07	2.2781e-05	0.1	44754.7051	0.30791	0.23155	0.99998	2.243e-05	0.010073	0.0099366	0.0098563	0.00042578	0.013695	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043716	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.1302	3.652e-10	0.7275
1566.4973	7.1858		0.97873	0.020002		1.8726e-10	0.00018726	0.014194	0.0010321	-3.4298e-07	3.5054e-07	2.2784e-05	0.1	44754.7214	0.30699	0.23175	0.99998	2.243e-05	0.010073	0.0099366	0.0098563	0.00042582	0.013695	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043716	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.1526	3.652e-10	0.7272
1567.4973	7.1858		0.97873	0.020002		1.8728e-10	0.00018728	0.014195	0.0010322	-3.4399e-07	3.5156e-07	2.2786e-05	0.1	44754.7378	0.30608	0.23195	0.99998	2.243e-05	0.010073	0.0099366	0.0098563	0.00042586	0.013695	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043716	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.1751	3.6519e-10	0.72691
1568.4973	7.1858		0.97873	0.020002		1.873e-10	0.0001873	0.014197	0.0010323	-3.45e-07	3.5259e-07	2.2789e-05	0.1	44754.7541	0.30517	0.23215	0.99998	2.243e-05	0.010073	0.0099366	0.0098563	0.0004259	0.013695	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043717	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.1975	3.6519e-10	0.72662
1569.4973	7.1858		0.97873	0.020002		1.8731e-10	0.00018731	0.014198	0.0010324	-3.4601e-07	3.5363e-07	2.2792e-05	0.1	44754.7705	0.30426	0.23234	0.99998	2.243e-05	0.010073	0.0099366	0.0098563	0.00042594	0.013694	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043717	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.2199	3.6518e-10	0.72633
1570.4973	7.1858		0.97873	0.020002		1.8733e-10	0.00018733	0.014199	0.0010325	-3.4703e-07	3.5466e-07	2.2794e-05	0.1	44754.7868	0.30335	0.23254	0.99998	2.243e-05	0.010073	0.0099366	0.0098562	0.00042598	0.013694	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043718	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.2423	3.6518e-10	0.72604
1571.4973	7.1858		0.97873	0.020002		1.8735e-10	0.00018735	0.014201	0.0010326	-3.4805e-07	3.557e-07	2.2797e-05	0.1	44754.8032	0.30245	0.23274	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042602	0.013694	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043718	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.2648	3.6517e-10	0.72575
1572.4973	7.1858		0.97873	0.020002		1.8737e-10	0.00018737	0.014202	0.0010327	-3.4907e-07	3.5674e-07	2.28e-05	0.1	44754.8195	0.30155	0.23294	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042606	0.013694	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043718	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.2872	3.6517e-10	0.72546
1573.4973	7.1858		0.97873	0.020002		1.8739e-10	0.00018739	0.014203	0.0010328	-3.501e-07	3.5779e-07	2.2802e-05	0.1	44754.8359	0.30065	0.23313	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.0004261	0.013694	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043719	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.3096	3.6516e-10	0.72517
1574.4973	7.1858		0.97873	0.020002		1.874e-10	0.0001874	0.014205	0.0010329	-3.5113e-07	3.5883e-07	2.2805e-05	0.1	44754.8522	0.29975	0.23333	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042614	0.013693	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043719	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.3321	3.6515e-10	0.72488
1575.4973	7.1858		0.97873	0.020002		1.8742e-10	0.00018742	0.014206	0.001033	-3.5216e-07	3.5988e-07	2.2808e-05	0.1	44754.8686	0.29886	0.23353	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042618	0.013693	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.004372	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.3545	3.6515e-10	0.72459
1576.4973	7.1858		0.97873	0.020002		1.8744e-10	0.00018744	0.014207	0.0010331	-3.5319e-07	3.6094e-07	2.281e-05	0.1	44754.8849	0.29797	0.23372	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042622	0.013693	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.004372	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.3769	3.6514e-10	0.7243
1577.4973	7.1858		0.97873	0.020002		1.8746e-10	0.00018746	0.014209	0.0010332	-3.5423e-07	3.6199e-07	2.2813e-05	0.1	44754.9013	0.29708	0.23392	0.99998	2.243e-05	0.010073	0.0099365	0.0098562	0.00042626	0.013693	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.004372	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.3994	3.6514e-10	0.72401
1578.4973	7.1858		0.97873	0.020002		1.8748e-10	0.00018748	0.01421	0.0010333	-3.5527e-07	3.6305e-07	2.2816e-05	0.1	44754.9176	0.29619	0.23411	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.0004263	0.013693	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043721	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.4218	3.6513e-10	0.72372
1579.4973	7.1858		0.97873	0.020002		1.875e-10	0.0001875	0.014211	0.0010334	-3.5631e-07	3.6411e-07	2.2818e-05	0.1	44754.934	0.29531	0.23431	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.00042634	0.013692	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043721	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.4442	3.6513e-10	0.72343
1580.4973	7.1858		0.97873	0.020002		1.8752e-10	0.00018752	0.014213	0.0010335	-3.5735e-07	3.6518e-07	2.2821e-05	0.1	44754.9503	0.29443	0.23451	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.00042638	0.013692	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043722	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.4666	3.6512e-10	0.72314
1581.4973	7.1858		0.97873	0.020002		1.8753e-10	0.00018753	0.014214	0.0010336	-3.584e-07	3.6625e-07	2.2824e-05	0.1	44754.9667	0.29355	0.2347	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.00042642	0.013692	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043722	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.4891	3.6512e-10	0.72286
1582.4973	7.1858		0.97873	0.020002		1.8755e-10	0.00018755	0.014215	0.0010337	-3.5945e-07	3.6732e-07	2.2827e-05	0.1	44754.983	0.29268	0.2349	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.00042646	0.013692	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043722	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.5115	3.6511e-10	0.72257
1583.4973	7.1858		0.97873	0.020002		1.8757e-10	0.00018757	0.014217	0.0010338	-3.6051e-07	3.6839e-07	2.2829e-05	0.1	44754.9994	0.29181	0.23509	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.0004265	0.013691	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043723	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.5339	3.6511e-10	0.72228
1584.4973	7.1858		0.97873	0.020002		1.8759e-10	0.00018759	0.014218	0.0010339	-3.6157e-07	3.6947e-07	2.2832e-05	0.1	44755.0157	0.29094	0.23529	0.99998	2.243e-05	0.010073	0.0099365	0.0098561	0.00042654	0.013691	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5117e-12	0.0043723	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.5564	3.651e-10	0.72199
1585.4973	7.1858		0.97873	0.020002		1.8761e-10	0.00018761	0.014219	0.001034	-3.6263e-07	3.7055e-07	2.2835e-05	0.1	44755.0321	0.29007	0.23548	0.99998	2.243e-05	0.010073	0.0099365	0.009856	0.00042658	0.013691	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043724	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.5788	3.651e-10	0.7217
1586.4973	7.1858		0.97873	0.020002		1.8763e-10	0.00018763	0.014221	0.0010341	-3.6369e-07	3.7164e-07	2.2838e-05	0.1	44755.0484	0.28921	0.23567	0.99998	2.243e-05	0.010073	0.0099365	0.009856	0.00042662	0.013691	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043724	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.6012	3.6509e-10	0.72141
1587.4973	7.1858		0.97873	0.020002		1.8765e-10	0.00018765	0.014222	0.0010342	-3.6475e-07	3.7272e-07	2.2841e-05	0.1	44755.0648	0.28835	0.23587	0.99998	2.243e-05	0.010073	0.0099364	0.009856	0.00042667	0.013691	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043724	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.6236	3.6509e-10	0.72112
1588.4973	7.1858		0.97873	0.020002		1.8767e-10	0.00018767	0.014224	0.0010343	-3.6582e-07	3.7381e-07	2.2843e-05	0.1	44755.0811	0.28749	0.23606	0.99998	2.243e-05	0.010073	0.0099364	0.009856	0.00042671	0.01369	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043725	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.6461	3.6508e-10	0.72083
1589.4973	7.1858		0.97873	0.020002		1.8768e-10	0.00018768	0.014225	0.0010344	-3.669e-07	3.7491e-07	2.2846e-05	0.1	44755.0975	0.28663	0.23626	0.99998	2.243e-05	0.010073	0.0099364	0.009856	0.00042675	0.01369	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043725	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.6685	3.6507e-10	0.72055
1590.4973	7.1858		0.97873	0.020002		1.877e-10	0.0001877	0.014226	0.0010345	-3.6797e-07	3.76e-07	2.2849e-05	0.1	44755.1138	0.28578	0.23645	0.99998	2.243e-05	0.010073	0.0099364	0.009856	0.00042679	0.01369	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043726	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.6909	3.6507e-10	0.72026
1591.4973	7.1858		0.97873	0.020002		1.8772e-10	0.00018772	0.014228	0.0010346	-3.6905e-07	3.771e-07	2.2852e-05	0.1	44755.1302	0.28493	0.23664	0.99998	2.243e-05	0.010073	0.0099364	0.009856	0.00042683	0.01369	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043726	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.7134	3.6506e-10	0.71997
1592.4973	7.1858		0.97873	0.020002		1.8774e-10	0.00018774	0.014229	0.0010347	-3.7013e-07	3.7821e-07	2.2855e-05	0.1	44755.1465	0.28408	0.23684	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042687	0.01369	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043726	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.7358	3.6506e-10	0.71968
1593.4973	7.1858		0.97873	0.020002		1.8776e-10	0.00018776	0.014231	0.0010348	-3.7121e-07	3.7931e-07	2.2858e-05	0.1	44755.1629	0.28323	0.23703	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042692	0.013689	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043727	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.7582	3.6505e-10	0.71939
1594.4973	7.1858		0.97873	0.020002		1.8778e-10	0.00018778	0.014232	0.0010349	-3.723e-07	3.8042e-07	2.2861e-05	0.1	44755.1792	0.28239	0.23722	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042696	0.013689	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043727	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.7807	3.6505e-10	0.71911
1595.4973	7.1858		0.97873	0.020002		1.878e-10	0.0001878	0.014233	0.001035	-3.7339e-07	3.8153e-07	2.2863e-05	0.1	44755.1956	0.28155	0.23742	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.000427	0.013689	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043728	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.8031	3.6504e-10	0.71882
1596.4973	7.1858		0.97873	0.020002		1.8782e-10	0.00018782	0.014235	0.0010351	-3.7448e-07	3.8265e-07	2.2866e-05	0.1	44755.2119	0.28071	0.23761	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042704	0.013689	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043728	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.8255	3.6504e-10	0.71853
1597.4973	7.1858		0.97873	0.020002		1.8784e-10	0.00018784	0.014236	0.0010352	-3.7558e-07	3.8377e-07	2.2869e-05	0.1	44755.2283	0.27987	0.2378	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042709	0.013689	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043728	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.8479	3.6503e-10	0.71824
1598.4973	7.1858		0.97873	0.020002		1.8786e-10	0.00018786	0.014238	0.0010353	-3.7668e-07	3.8489e-07	2.2872e-05	0.1	44755.2446	0.27904	0.23799	0.99998	2.243e-05	0.010073	0.0099364	0.0098559	0.00042713	0.013688	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043729	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.8704	3.6503e-10	0.71796
1599.4973	7.1858		0.97873	0.020002		1.8788e-10	0.00018788	0.014239	0.0010354	-3.7778e-07	3.8601e-07	2.2875e-05	0.1	44755.261	0.27821	0.23818	0.99998	2.243e-05	0.010073	0.0099364	0.0098558	0.00042717	0.013688	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043729	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.8928	3.6502e-10	0.71767
1600.4973	7.1858		0.97873	0.020002		1.879e-10	0.0001879	0.01424	0.0010355	-3.7889e-07	3.8714e-07	2.2878e-05	0.1	44755.2773	0.27738	0.23838	0.99998	2.243e-05	0.010073	0.0099364	0.0098558	0.00042721	0.013688	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.004373	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.9152	3.6502e-10	0.71738
1601.4973	7.1858		0.97873	0.020002		1.8792e-10	0.00018792	0.014242	0.0010356	-3.8e-07	3.8827e-07	2.2881e-05	0.1	44755.2937	0.27655	0.23857	0.99998	2.243e-05	0.010073	0.0099364	0.0098558	0.00042726	0.013688	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.004373	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.9377	3.6501e-10	0.7171
1602.4973	7.1858		0.97873	0.020002		1.8794e-10	0.00018794	0.014243	0.0010357	-3.8111e-07	3.8941e-07	2.2884e-05	0.1	44755.31	0.27573	0.23876	0.99998	2.243e-05	0.010073	0.0099364	0.0098558	0.0004273	0.013688	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043731	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.9601	3.65e-10	0.71681
1603.4973	7.1858		0.97873	0.020002		1.8796e-10	0.00018796	0.014245	0.0010359	-3.8223e-07	3.9054e-07	2.2887e-05	0.1	44755.3264	0.27491	0.23895	0.99998	2.243e-05	0.010073	0.0099363	0.0098558	0.00042734	0.013687	7.5117e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043731	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59703.9825	3.65e-10	0.71652
1604.4973	7.1858		0.97873	0.020002		1.8798e-10	0.00018798	0.014246	0.001036	-3.8334e-07	3.9168e-07	2.289e-05	0.1	44755.3427	0.27409	0.23914	0.99998	2.243e-05	0.010073	0.0099363	0.0098558	0.00042739	0.013687	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043731	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.005	3.6499e-10	0.71624
1605.4973	7.1858		0.97873	0.020002		1.88e-10	0.000188	0.014248	0.0010361	-3.8447e-07	3.9283e-07	2.2893e-05	0.1	44755.3591	0.27327	0.23933	0.99998	2.243e-05	0.010073	0.0099363	0.0098558	0.00042743	0.013687	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043732	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.0274	3.6499e-10	0.71595
1606.4973	7.1858		0.97873	0.020002		1.8802e-10	0.00018802	0.014249	0.0010362	-3.8559e-07	3.9398e-07	2.2896e-05	0.1	44755.3754	0.27246	0.23952	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.00042748	0.013687	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043732	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.0498	3.6498e-10	0.71566
1607.4973	7.1857		0.97873	0.020002		1.8804e-10	0.00018804	0.014251	0.0010363	-3.8672e-07	3.9513e-07	2.2899e-05	0.1	44755.3918	0.27165	0.23971	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.00042752	0.013687	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043733	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.0722	3.6498e-10	0.71538
1608.4973	7.1857		0.97873	0.020002		1.8806e-10	0.00018806	0.014252	0.0010364	-3.8785e-07	3.9628e-07	2.2902e-05	0.1	44755.4081	0.27084	0.2399	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.00042756	0.013686	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043733	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.0947	3.6497e-10	0.71509
1609.4973	7.1857		0.97873	0.020002		1.8808e-10	0.00018808	0.014254	0.0010365	-3.8898e-07	3.9744e-07	2.2905e-05	0.1	44755.4245	0.27003	0.24009	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.00042761	0.013686	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043734	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.1171	3.6497e-10	0.71481
1610.4973	7.1857		0.97873	0.020002		1.881e-10	0.0001881	0.014255	0.0010366	-3.9012e-07	3.986e-07	2.2908e-05	0.1	44755.4408	0.26923	0.24028	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.00042765	0.013686	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043734	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.1395	3.6496e-10	0.71452
1611.4973	7.1857		0.97873	0.020002		1.8812e-10	0.00018812	0.014257	0.0010367	-3.9126e-07	3.9976e-07	2.2911e-05	0.1	44755.4572	0.26843	0.24047	0.99998	2.243e-05	0.010073	0.0099363	0.0098557	0.0004277	0.013686	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043734	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.162	3.6496e-10	0.71423
1612.4973	7.1857		0.97873	0.020002		1.8814e-10	0.00018814	0.014258	0.0010368	-3.9241e-07	4.0093e-07	2.2914e-05	0.1	44755.4735	0.26763	0.24066	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042774	0.013686	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043735	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.1844	3.6495e-10	0.71395
1613.4973	7.1857		0.97873	0.020002		1.8816e-10	0.00018816	0.01426	0.0010369	-3.9355e-07	4.021e-07	2.2917e-05	0.1	44755.4898	0.26683	0.24085	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042779	0.013685	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043735	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.2068	3.6495e-10	0.71366
1614.4973	7.1857		0.97873	0.020002		1.8818e-10	0.00018818	0.014261	0.001037	-3.947e-07	4.0327e-07	2.292e-05	0.1	44755.5062	0.26604	0.24104	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042783	0.013685	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043736	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.2293	3.6494e-10	0.71338
1615.4973	7.1857		0.97873	0.020002		1.882e-10	0.0001882	0.014262	0.0010372	-3.9586e-07	4.0445e-07	2.2923e-05	0.1	44755.5225	0.26524	0.24123	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042787	0.013685	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043736	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.2517	3.6493e-10	0.71309
1616.4973	7.1857		0.97873	0.020002		1.8822e-10	0.00018822	0.014264	0.0010373	-3.9701e-07	4.0563e-07	2.2926e-05	0.1	44755.5389	0.26446	0.24142	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042792	0.013685	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043737	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.2741	3.6493e-10	0.71281
1617.4973	7.1857		0.97873	0.020002		1.8824e-10	0.00018824	0.014266	0.0010374	-3.9817e-07	4.0682e-07	2.2929e-05	0.1	44755.5552	0.26367	0.2416	0.99998	2.243e-05	0.010073	0.0099363	0.0098556	0.00042797	0.013685	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043737	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.2965	3.6492e-10	0.71252
1618.4973	7.1857		0.97873	0.020002		1.8826e-10	0.00018826	0.014267	0.0010375	-3.9934e-07	4.08e-07	2.2932e-05	0.1	44755.5716	0.26288	0.24179	0.99998	2.243e-05	0.010073	0.0099362	0.0098556	0.00042801	0.013684	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043737	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.319	3.6492e-10	0.71224
1619.4973	7.1857		0.97873	0.020002		1.8828e-10	0.00018828	0.014269	0.0010376	-4.005e-07	4.0919e-07	2.2935e-05	0.1	44755.5879	0.2621	0.24198	0.99998	2.243e-05	0.010073	0.0099362	0.0098555	0.00042806	0.013684	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043738	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.3414	3.6491e-10	0.71195
1620.4973	7.1857		0.97873	0.020002		1.883e-10	0.0001883	0.01427	0.0010377	-4.0167e-07	4.1039e-07	2.2938e-05	0.1	44755.6043	0.26132	0.24217	0.99998	2.243e-05	0.010073	0.0099362	0.0098555	0.0004281	0.013684	7.5118e-15	7.482e-10	0.93591	0.064087	3.9943e-06	8.9984	0.0010312	4.5078e-12	7.5118e-12	0.0043738	0.99821	0.98242	0.017534	2.4331e-05	0.0002243	59704.3638	3.6491e-10	0.71167
