Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
108.2026	7.1758		0.97815	0.11		1.3153e-10	0.00013153	0.024152	0.0015692	-8.9627e-06	6.5602e-07	8.8811e-06	0.1	3.0796	0.036839	3.4502e-07	0.99998	2.243e-05	0.010048	0.099527	0.009899	0.00072457	7.5052e-15	7.4804e-10	0.93591	0.064087	3.993e-06	8.999	0.0010319	4.5078e-12	7.5052e-12	0.0046708	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.5434	7.9614e-10	3.9897e-14
109.2026	7.1758		0.97815	0.11		1.3162e-10	0.00013162	0.024181	0.001571	-8.853e-06	8.0096e-07	8.7723e-06	0.1	3.0956	0.036734	3.4841e-07	0.99998	2.243e-05	0.010048	0.099526	0.009899	0.00072544	7.5052e-15	7.4804e-10	0.93591	0.064087	3.996e-06	8.999	0.0010319	4.5078e-12	7.5052e-12	0.0046719	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.5659	7.9614e-10	4.0493e-14
110.2026	7.1758		0.97815	0.11		1.3172e-10	0.00013172	0.02421	0.0015728	-8.7477e-06	9.4339e-07	8.6678e-06	0.1	3.1115	0.03663	3.5179e-07	0.99998	2.243e-05	0.010048	0.099525	0.009899	0.00072631	7.5052e-15	7.4804e-10	0.93591	0.064087	3.9924e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.004673	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.5883	7.9613e-10	4.1096e-14
111.2026	7.1758		0.97815	0.11		1.3181e-10	0.00013181	0.024239	0.0015746	-8.6469e-06	1.084e-06	8.5679e-06	0.1	3.1275	0.036525	3.5518e-07	0.99998	2.243e-05	0.010048	0.099524	0.009899	0.00072717	7.5052e-15	7.4804e-10	0.93591	0.064087	3.9965e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.004674	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.6107	7.9613e-10	4.1705e-14
112.2026	7.1757		0.97815	0.11		1.3191e-10	0.00013191	0.024268	0.0015764	-8.5503e-06	1.2223e-06	8.4722e-06	0.1	3.1434	0.036421	3.5856e-07	0.99998	2.243e-05	0.010048	0.099524	0.0098989	0.00072803	7.5052e-15	7.4804e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046751	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.6332	7.9612e-10	4.232e-14
113.2026	7.1757		0.97814	0.11		1.32e-10	0.000132	0.024296	0.0015782	-8.4578e-06	1.3585e-06	8.3805e-06	0.1	3.1594	0.036318	3.6195e-07	0.99998	2.243e-05	0.010048	0.099523	0.0098989	0.00072888	7.5052e-15	7.4804e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046761	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.6556	7.9612e-10	4.294e-14
114.2026	7.1757		0.97814	0.11		1.3211e-10	0.00013211	0.024324	0.00158	-8.3692e-06	1.4924e-06	8.2928e-06	0.1	3.1754	0.036215	3.6534e-07	0.99998	2.243e-05	0.010048	0.099522	0.0098989	0.00072973	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9906e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046772	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.678	7.9612e-10	4.3567e-14
115.2026	7.1756		0.97814	0.11		1.3221e-10	0.00013221	0.024352	0.0015817	-8.2845e-06	1.624e-06	8.2088e-06	0.1	3.1913	0.036112	3.6872e-07	0.99998	2.243e-05	0.010048	0.099521	0.0098989	0.00073057	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9986e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046782	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.7004	7.9611e-10	4.4199e-14
116.2026	7.1756		0.97814	0.11		1.3231e-10	0.00013231	0.02438	0.0015835	-8.2033e-06	1.7533e-06	8.1285e-06	0.1	3.2073	0.036009	3.7211e-07	0.99998	2.243e-05	0.010048	0.099521	0.0098988	0.00073141	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9892e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046792	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.7229	7.9611e-10	4.4838e-14
117.2026	7.1756		0.97814	0.11		1.3242e-10	0.00013242	0.024408	0.0015853	-8.1256e-06	1.8804e-06	8.0516e-06	0.1	3.2233	0.035906	3.7549e-07	0.99998	2.243e-05	0.010048	0.09952	0.0098988	0.00073225	7.5053e-15	7.4804e-10	0.93591	0.064087	4.0002e-06	8.999	0.0010319	4.5078e-12	7.5053e-12	0.0046802	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.7453	7.961e-10	4.5483e-14
118.2026	7.1756		0.97814	0.11		1.3252e-10	0.00013252	0.024436	0.0015871	-8.0513e-06	2.0051e-06	7.9781e-06	0.1	3.2393	0.035804	3.7888e-07	0.99998	2.243e-05	0.010048	0.099519	0.0098988	0.00073309	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9873e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046812	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.7677	7.961e-10	4.6133e-14
119.2026	7.1755		0.97813	0.11		1.3263e-10	0.00013263	0.024464	0.0015888	-7.9802e-06	2.1274e-06	7.9077e-06	0.1	3.2553	0.035703	3.8226e-07	0.99998	2.243e-05	0.010048	0.099519	0.0098987	0.00073392	7.5053e-15	7.4804e-10	0.93591	0.064087	4.0025e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046821	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.7902	7.9609e-10	4.679e-14
120.2026	7.1755		0.97813	0.11		1.3274e-10	0.00013274	0.024492	0.0015906	-7.9119e-06	2.2469e-06	7.8402e-06	0.1	3.2712	0.035601	3.8565e-07	0.99998	2.243e-05	0.010048	0.099518	0.0098987	0.00073475	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9983e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046831	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.8126	7.9609e-10	4.7452e-14
121.2026	7.1755		0.97813	0.11		1.3285e-10	0.00013285	0.024519	0.0015923	-7.8473e-06	2.3654e-06	7.7763e-06	0.1	3.2872	0.0355	3.8904e-07	0.99998	2.243e-05	0.010048	0.099517	0.0098986	0.00073558	7.5053e-15	7.4804e-10	0.93591	0.064087	3.9944e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046841	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.835	7.9609e-10	4.8121e-14
122.2026	7.1755		0.97813	0.11		1.3297e-10	0.00013297	0.024547	0.0015941	-7.785e-06	2.4805e-06	7.7148e-06	0.1	3.3032	0.035399	3.9242e-07	0.99998	2.243e-05	0.010049	0.099517	0.0098986	0.00073641	7.5054e-15	7.4804e-10	0.93591	0.064087	3.9958e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.004685	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.8575	7.9608e-10	4.8795e-14
123.2026	7.1754		0.97813	0.11		1.3308e-10	0.00013308	0.024575	0.0015958	-7.7258e-06	2.5938e-06	7.6563e-06	0.1	3.3192	0.035299	3.9581e-07	0.99998	2.243e-05	0.010049	0.099516	0.0098986	0.00073724	7.5054e-15	7.4805e-10	0.93591	0.064087	3.993e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.004686	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.8799	7.9608e-10	4.9476e-14
124.2026	7.1754		0.97813	0.11		1.332e-10	0.0001332	0.024602	0.0015976	-7.669e-06	2.7046e-06	7.6003e-06	0.1	3.3352	0.035198	3.9919e-07	0.99998	2.243e-05	0.010049	0.099515	0.0098985	0.00073806	7.5054e-15	7.4805e-10	0.93591	0.064087	3.996e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046869	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.9023	7.9607e-10	5.0162e-14
125.2026	7.1754		0.97812	0.11		1.3332e-10	0.00013332	0.024629	0.0015993	-7.6149e-06	2.8132e-06	7.5468e-06	0.1	3.3512	0.035099	4.0258e-07	0.99998	2.243e-05	0.010049	0.099515	0.0098985	0.00073888	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9924e-06	8.999	0.0010319	4.5078e-12	7.5054e-12	0.0046879	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.9247	7.9607e-10	5.0855e-14
126.2026	7.1753		0.97812	0.11		1.3343e-10	0.00013343	0.024657	0.0016011	-7.5632e-06	2.9195e-06	7.4958e-06	0.1	3.3672	0.034999	4.0597e-07	0.99998	2.243e-05	0.010049	0.099514	0.0098984	0.00073971	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9965e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046888	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.9472	7.9607e-10	5.1553e-14
127.2026	7.1753		0.97812	0.11		1.3355e-10	0.00013355	0.024684	0.0016028	-7.5139e-06	3.0236e-06	7.4472e-06	0.1	3.3832	0.0349	4.0935e-07	0.99998	2.243e-05	0.010049	0.099513	0.0098984	0.00074053	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046897	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.9696	7.9606e-10	5.2258e-14
128.2026	7.1753		0.97812	0.11		1.3368e-10	0.00013368	0.024712	0.0016046	-7.4669e-06	3.1255e-06	7.4009e-06	0.1	3.3992	0.0348	4.1274e-07	0.99998	2.243e-05	0.010049	0.099513	0.0098983	0.00074135	7.5054e-15	7.4805e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046907	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	3.992	7.9606e-10	5.2968e-14
129.2026	7.1753		0.97812	0.11		1.338e-10	0.0001338	0.024739	0.0016063	-7.4221e-06	3.2252e-06	7.3568e-06	0.1	3.4152	0.034702	4.1612e-07	0.99998	2.243e-05	0.010049	0.099512	0.0098983	0.00074216	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9906e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046916	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0145	7.9605e-10	5.3685e-14
130.2026	7.1752		0.97812	0.11		1.3392e-10	0.00013392	0.024766	0.0016081	-7.3794e-06	3.3229e-06	7.3147e-06	0.1	3.4312	0.034603	4.1951e-07	0.99998	2.243e-05	0.010049	0.099511	0.0098982	0.00074298	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9986e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046925	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0369	7.9605e-10	5.4407e-14
131.2026	7.1752		0.97812	0.11		1.3405e-10	0.00013405	0.024793	0.0016098	-7.3388e-06	3.4184e-06	7.2747e-06	0.1	3.4472	0.034505	4.2289e-07	0.99998	2.243e-05	0.010049	0.099511	0.0098981	0.0007438	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9892e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046934	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0593	7.9605e-10	5.5136e-14
132.2026	7.1752		0.97811	0.11		1.3417e-10	0.00013417	0.024821	0.0016116	-7.3001e-06	3.5119e-06	7.2367e-06	0.1	3.4632	0.034407	4.2628e-07	0.99998	2.243e-05	0.010049	0.09951	0.0098981	0.00074462	7.5055e-15	7.4805e-10	0.93591	0.064087	4.0002e-06	8.999	0.0010319	4.5078e-12	7.5055e-12	0.0046943	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.0818	7.9604e-10	5.587e-14
133.2026	7.1752		0.97811	0.11		1.343e-10	0.0001343	0.024848	0.0016133	-7.2633e-06	3.6033e-06	7.2005e-06	0.1	3.4792	0.03431	4.2967e-07	0.99998	2.243e-05	0.010049	0.09951	0.009898	0.00074543	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9873e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046952	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1042	7.9604e-10	5.6611e-14
134.2026	7.1751		0.97811	0.11		1.3443e-10	0.00013443	0.024875	0.0016151	-7.2284e-06	3.6927e-06	7.1662e-06	0.1	3.4952	0.034212	4.3305e-07	0.99998	2.243e-05	0.010049	0.099509	0.009898	0.00074625	7.5055e-15	7.4805e-10	0.93591	0.064087	4.0025e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046961	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1266	7.9603e-10	5.7357e-14
135.2026	7.1751		0.97811	0.11		1.3455e-10	0.00013455	0.024902	0.0016168	-7.1943e-06	3.7785e-06	7.1327e-06	0.1	3.5112	0.034115	4.3644e-07	0.99998	2.243e-05	0.010049	0.099508	0.0098979	0.00074707	7.5055e-15	7.4805e-10	0.93591	0.064087	3.9983e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.004697	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.149	7.9603e-10	5.811e-14
136.2026	7.1751		0.97811	0.11		1.3469e-10	0.00013469	0.024929	0.0016186	-7.1639e-06	3.8663e-06	7.1029e-06	0.1	3.5272	0.034019	4.3982e-07	0.99998	2.243e-05	0.010049	0.099508	0.0098978	0.00074788	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9944e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046979	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1715	7.9602e-10	5.8868e-14
137.2026	7.175		0.97811	0.11		1.3482e-10	0.00013482	0.024957	0.0016203	-7.1337e-06	3.9492e-06	7.0732e-06	0.1	3.5432	0.033922	4.4321e-07	0.99998	2.243e-05	0.01005	0.099507	0.0098978	0.0007487	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9958e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046988	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.1939	7.9602e-10	5.9633e-14
138.2026	7.175		0.9781	0.11		1.3495e-10	0.00013495	0.024984	0.0016221	-7.1057e-06	4.0315e-06	7.0458e-06	0.1	3.5592	0.033826	4.4659e-07	0.99998	2.243e-05	0.01005	0.099506	0.0098977	0.00074952	7.5056e-15	7.4805e-10	0.93591	0.064087	3.993e-06	8.999	0.0010319	4.5078e-12	7.5056e-12	0.0046997	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2163	7.9602e-10	6.0403e-14
139.2026	7.175		0.9781	0.11		1.3508e-10	0.00013508	0.025011	0.0016238	-7.0788e-06	4.1113e-06	7.0195e-06	0.1	3.5752	0.03373	4.4998e-07	0.99998	2.243e-05	0.01005	0.099506	0.0098976	0.00075033	7.5056e-15	7.4805e-10	0.93591	0.064087	3.996e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047006	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2388	7.9601e-10	6.118e-14
140.2026	7.175		0.9781	0.11		1.3521e-10	0.00013521	0.025038	0.0016256	-7.0536e-06	4.1897e-06	6.9948e-06	0.1	3.5911	0.033635	4.5336e-07	0.99998	2.243e-05	0.01005	0.099505	0.0098975	0.00075115	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9924e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047015	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2612	7.9601e-10	6.1963e-14
141.2026	7.1749		0.9781	0.11		1.3535e-10	0.00013535	0.025066	0.0016273	-7.0297e-06	4.2661e-06	6.9714e-06	0.1	3.6071	0.03354	4.5675e-07	0.99998	2.243e-05	0.01005	0.099505	0.0098975	0.00075197	7.5056e-15	7.4805e-10	0.93591	0.064087	3.9965e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047024	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.2836	7.96e-10	6.2751e-14
142.2026	7.1749		0.9781	0.11		1.3548e-10	0.00013548	0.025093	0.0016291	-7.0072e-06	4.341e-06	6.9495e-06	0.1	3.6231	0.033445	4.6014e-07	0.99998	2.243e-05	0.01005	0.099504	0.0098974	0.00075279	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9916e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047033	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3061	7.96e-10	6.3546e-14
143.2026	7.1749		0.9781	0.11		1.3562e-10	0.00013562	0.02512	0.0016309	-6.986e-06	4.4141e-06	6.9288e-06	0.1	3.6391	0.03335	4.6352e-07	0.99998	2.243e-05	0.01005	0.099503	0.0098973	0.00075361	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9974e-06	8.999	0.0010319	4.5078e-12	7.5057e-12	0.0047042	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3285	7.96e-10	6.4347e-14
144.2026	7.1749		0.97809	0.11		1.3576e-10	0.00013576	0.025147	0.0016326	-6.9661e-06	4.4857e-06	6.9094e-06	0.1	3.6551	0.033256	4.6691e-07	0.99998	2.243e-05	0.01005	0.099503	0.0098972	0.00075442	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9906e-06	8.999	0.001032	4.5078e-12	7.5057e-12	0.0047051	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3509	7.9599e-10	6.5154e-14
145.2026	7.1748		0.97809	0.11		1.3589e-10	0.00013589	0.025175	0.0016344	-6.9474e-06	4.5557e-06	6.8912e-06	0.1	3.6711	0.033161	4.7029e-07	0.99998	2.243e-05	0.01005	0.099502	0.0098972	0.00075524	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9986e-06	8.999	0.001032	4.5078e-12	7.5057e-12	0.004706	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3733	7.9599e-10	6.5966e-14
146.2026	7.1748		0.97809	0.11		1.3603e-10	0.00013603	0.025202	0.0016362	-6.9299e-06	4.6241e-06	6.8742e-06	0.1	3.6871	0.033068	4.7368e-07	0.99998	2.243e-05	0.01005	0.099502	0.0098971	0.00075607	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9892e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047069	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.3958	7.9598e-10	6.6785e-14
147.2026	7.1748		0.97809	0.11		1.3617e-10	0.00013617	0.02523	0.0016379	-6.9135e-06	4.6911e-06	6.8583e-06	0.1	3.7031	0.032974	4.7706e-07	0.99998	2.243e-05	0.01005	0.099501	0.009897	0.00075689	7.5057e-15	7.4805e-10	0.93591	0.064087	4.0002e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047078	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4182	7.9598e-10	6.761e-14
148.2026	7.1747		0.97809	0.11		1.3631e-10	0.00013631	0.025257	0.0016397	-6.8983e-06	4.7565e-06	6.8435e-06	0.1	3.7191	0.032881	4.8045e-07	0.99998	2.243e-05	0.01005	0.0995	0.0098969	0.00075771	7.5057e-15	7.4805e-10	0.93591	0.064087	3.9873e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047087	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4406	7.9597e-10	6.8441e-14
149.2026	7.1747		0.97809	0.11		1.3645e-10	0.00013645	0.025284	0.0016415	-6.8841e-06	4.8206e-06	6.8297e-06	0.1	3.7351	0.032788	4.8383e-07	0.99998	2.243e-05	0.01005	0.0995	0.0098968	0.00075853	7.5058e-15	7.4805e-10	0.93591	0.064087	4.0025e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047095	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4631	7.9597e-10	6.9278e-14
150.2026	7.1747		0.97808	0.11		1.3659e-10	0.00013659	0.025312	0.0016432	-6.8698e-06	4.8811e-06	6.8159e-06	0.1	3.7511	0.032695	4.8722e-07	0.99998	2.243e-05	0.01005	0.099499	0.0098967	0.00075936	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9983e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047104	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.4855	7.9597e-10	7.0121e-14
151.2026	7.1747		0.97808	0.11		1.3674e-10	0.00013674	0.025339	0.001645	-6.859e-06	4.9451e-06	6.8055e-06	0.1	3.7671	0.032603	4.906e-07	0.99998	2.243e-05	0.01005	0.099499	0.0098967	0.00076018	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9944e-06	8.999	0.001032	4.5078e-12	7.5058e-12	0.0047113	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5079	7.9596e-10	7.097e-14
152.2026	7.1746		0.97808	0.11		1.3688e-10	0.00013688	0.025367	0.0016468	-6.8474e-06	5.0042e-06	6.7943e-06	0.1	3.7831	0.03251	4.9399e-07	0.99998	2.243e-05	0.01005	0.099498	0.0098966	0.00076101	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9958e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047122	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5304	7.9596e-10	7.1825e-14
153.2026	7.1746		0.97808	0.11		1.3702e-10	0.00013702	0.025395	0.0016486	-6.8373e-06	5.0634e-06	6.7847e-06	0.1	3.7991	0.032419	4.9738e-07	0.99998	2.243e-05	0.01005	0.099497	0.0098965	0.00076184	7.5058e-15	7.4806e-10	0.93591	0.064087	3.993e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047131	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5528	7.9595e-10	7.2687e-14
154.2026	7.1746		0.97808	0.11		1.3717e-10	0.00013717	0.025422	0.0016504	-6.8278e-06	5.1206e-06	6.7756e-06	0.1	3.815	0.032327	5.0076e-07	0.99998	2.243e-05	0.010051	0.099497	0.0098964	0.00076266	7.5058e-15	7.4806e-10	0.93591	0.064087	3.9959e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.004714	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5752	7.9595e-10	7.3554e-14
155.2026	7.1746		0.97808	0.11		1.3731e-10	0.00013731	0.02545	0.0016522	-6.8193e-06	5.1769e-06	6.7675e-06	0.1	3.831	0.032236	5.0415e-07	0.99998	2.243e-05	0.010051	0.099496	0.0098963	0.00076349	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9924e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047149	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.5976	7.9594e-10	7.4427e-14
156.2026	7.1745		0.97807	0.11		1.3746e-10	0.00013746	0.025477	0.001654	-6.8116e-06	5.2319e-06	6.7602e-06	0.1	3.847	0.032145	5.0753e-07	0.99998	2.243e-05	0.010051	0.099496	0.0098962	0.00076432	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9965e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047158	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6201	7.9594e-10	7.5307e-14
157.2026	7.1745		0.97807	0.11		1.376e-10	0.0001376	0.025505	0.0016558	-6.8047e-06	5.2858e-06	6.7537e-06	0.1	3.863	0.032054	5.1092e-07	0.99998	2.243e-05	0.010051	0.099495	0.0098961	0.00076516	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9916e-06	8.999	0.001032	4.5078e-12	7.5059e-12	0.0047167	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6425	7.9594e-10	7.6192e-14
158.2026	7.1745		0.97807	0.11		1.3775e-10	0.00013775	0.025533	0.0016576	-6.7986e-06	5.3385e-06	6.7479e-06	0.1	3.879	0.031963	5.143e-07	0.99998	2.243e-05	0.010051	0.099495	0.009896	0.00076599	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9974e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047176	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6649	7.9593e-10	7.7084e-14
159.2026	7.1744		0.97807	0.11		1.379e-10	0.0001379	0.025561	0.0016594	-6.7932e-06	5.3901e-06	6.7429e-06	0.1	3.895	0.031873	5.1769e-07	0.99998	2.243e-05	0.010051	0.099494	0.0098959	0.00076682	7.5059e-15	7.4806e-10	0.93591	0.064087	3.9906e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047185	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.6874	7.9593e-10	7.7981e-14
160.2026	7.1744		0.97807	0.11		1.3805e-10	0.00013805	0.025589	0.0016612	-6.7886e-06	5.4407e-06	6.7386e-06	0.1	3.9109	0.031783	5.2108e-07	0.99998	2.243e-05	0.010051	0.099493	0.0098958	0.00076766	7.506e-15	7.4806e-10	0.93591	0.064087	3.9986e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047194	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7098	7.9592e-10	7.8885e-14
161.2026	7.1744		0.97807	0.11		1.382e-10	0.0001382	0.025617	0.001663	-6.7846e-06	5.4902e-06	6.735e-06	0.1	3.9269	0.031693	5.2446e-07	0.99998	2.243e-05	0.010051	0.099493	0.0098958	0.0007685	7.506e-15	7.4806e-10	0.93591	0.064087	3.9892e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047203	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7322	7.9592e-10	7.9795e-14
162.2026	7.1744		0.97806	0.11		1.3834e-10	0.00013834	0.025645	0.0016648	-6.7813e-06	5.5388e-06	6.7321e-06	0.1	3.9429	0.031604	5.2785e-07	0.99998	2.243e-05	0.010051	0.099492	0.0098957	0.00076934	7.506e-15	7.4806e-10	0.93591	0.064087	4.0002e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047212	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7546	7.9591e-10	8.0711e-14
163.2026	7.1743		0.97806	0.11		1.3849e-10	0.00013849	0.025673	0.0016666	-6.7787e-06	5.5863e-06	6.7298e-06	0.1	3.9589	0.031515	5.3123e-07	0.99998	2.243e-05	0.010051	0.099492	0.0098956	0.00077018	7.506e-15	7.4806e-10	0.93591	0.064087	3.9873e-06	8.999	0.001032	4.5078e-12	7.506e-12	0.0047221	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7771	7.9591e-10	8.1633e-14
164.2026	7.1743		0.97806	0.11		1.3865e-10	0.00013865	0.025701	0.0016684	-6.7767e-06	5.633e-06	6.7281e-06	0.1	3.9748	0.031426	5.3462e-07	0.99998	2.243e-05	0.010051	0.099491	0.0098955	0.00077102	7.506e-15	7.4806e-10	0.93591	0.064087	4.0025e-06	8.999	0.001032	4.5078e-12	7.5061e-12	0.004723	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	4.7995	7.959e-10	8.2561e-14
