Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
1347.3173	7.1861		0.97875	0.020002		1.8261e-10	0.00018261	0.013933	0.001012	2.2707e-08	1.1943e-07	1.5971e-05	0.1	25411.7838	0.59454	0.1236	0.99998	2.243e-05	0.010071	0.0099357	0.0098598	0.000418	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9909e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.7686	2.6278e-10	0.86715
1348.3173	7.1861		0.97875	0.020002		1.8261e-10	0.00018261	0.013934	0.001012	1.4259e-08	1.1795e-07	1.5972e-05	0.1	25411.8002	0.59277	0.1239	0.99998	2.243e-05	0.010071	0.0099357	0.0098598	0.00041801	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9956e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.7911	2.6279e-10	0.86681
1349.3173	7.1861		0.97875	0.020002		1.8262e-10	0.00018262	0.013934	0.001012	6.383e-09	1.1662e-07	1.5973e-05	0.1	25411.8166	0.59099	0.12419	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041803	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9911e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.8135	2.628e-10	0.86646
1350.3173	7.1861		0.97875	0.020002		1.8263e-10	0.00018263	0.013935	0.0010121	-9.6474e-10	1.1542e-07	1.5974e-05	0.1	25411.833	0.58923	0.12449	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041804	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9983e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.8359	2.628e-10	0.86611
1351.3173	7.1861		0.97875	0.020002		1.8264e-10	0.00018264	0.013935	0.0010121	-7.8228e-09	1.1433e-07	1.5975e-05	0.1	25411.8494	0.58747	0.12479	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041806	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9883e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.8583	2.6281e-10	0.86577
1352.3173	7.1861		0.97875	0.020002		1.8264e-10	0.00018264	0.013936	0.0010121	-1.423e-08	1.1337e-07	1.5975e-05	0.1	25411.8658	0.58571	0.12508	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041807	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9898e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043641	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.8808	2.6282e-10	0.86542
1353.3173	7.1861		0.97875	0.020002		1.8265e-10	0.00018265	0.013936	0.0010122	-2.0202e-08	1.1248e-07	1.5976e-05	0.1	25411.8821	0.58396	0.12538	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041808	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9959e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.9032	2.6283e-10	0.86508
1354.3173	7.1861		0.97875	0.020002		1.8266e-10	0.00018266	0.013937	0.0010122	-2.5781e-08	1.1168e-07	1.5977e-05	0.1	25411.8985	0.58222	0.12568	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.0004181	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9903e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.9256	2.6283e-10	0.86473
1355.3173	7.1861		0.97875	0.020002		1.8267e-10	0.00018267	0.013937	0.0010123	-3.0995e-08	1.1098e-07	1.5978e-05	0.1	25411.9149	0.58048	0.12597	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041811	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9994e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.9481	2.6284e-10	0.86438
1356.3173	7.1861		0.97875	0.020002		1.8267e-10	0.00018267	0.013938	0.0010123	-3.5876e-08	1.1036e-07	1.5979e-05	0.1	25411.9313	0.57874	0.12627	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041813	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9983e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.9705	2.6285e-10	0.86404
1357.3173	7.1861		0.97875	0.020002		1.8268e-10	0.00018268	0.013938	0.0010123	-4.0427e-08	1.0979e-07	1.598e-05	0.1	25411.9477	0.57701	0.12656	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041814	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9928e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33924.9929	2.6285e-10	0.86369
1358.3173	7.1861		0.97875	0.020002		1.8269e-10	0.00018269	0.013939	0.0010124	-4.4684e-08	1.0929e-07	1.5981e-05	0.1	25411.9641	0.57529	0.12686	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041816	7.5111e-15	7.4819e-10	0.93591	0.064087	3.998e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.0153	2.6286e-10	0.86335
1359.3173	7.1861		0.97875	0.020002		1.8269e-10	0.00018269	0.013939	0.0010124	-4.867e-08	1.0886e-07	1.5982e-05	0.1	25411.9805	0.57357	0.12715	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041818	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9895e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.0378	2.6287e-10	0.863
1360.3173	7.1861		0.97875	0.020002		1.827e-10	0.0001827	0.01394	0.0010124	-5.2408e-08	1.085e-07	1.5983e-05	0.1	25411.9968	0.57185	0.12744	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041819	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9906e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.0602	2.6288e-10	0.86266
1361.3173	7.1861		0.97875	0.020002		1.8271e-10	0.00018271	0.01394	0.0010125	-5.5897e-08	1.0817e-07	1.5983e-05	0.1	25412.0132	0.57014	0.12774	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041821	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9957e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043642	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.0826	2.6288e-10	0.86231
1362.3173	7.1861		0.97875	0.020002		1.8272e-10	0.00018272	0.013941	0.0010125	-5.9166e-08	1.0789e-07	1.5984e-05	0.1	25412.0296	0.56844	0.12803	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041822	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9908e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.1051	2.6289e-10	0.86197
1363.3173	7.1861		0.97875	0.020002		1.8272e-10	0.00018272	0.013941	0.0010126	-6.2233e-08	1.0766e-07	1.5985e-05	0.1	25412.046	0.56674	0.12832	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041824	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9987e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.1275	2.629e-10	0.86162
1364.3173	7.1861		0.97875	0.020002		1.8273e-10	0.00018273	0.013942	0.0010126	-6.5117e-08	1.0748e-07	1.5986e-05	0.1	25412.0624	0.56505	0.12862	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041825	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9977e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.1499	2.6291e-10	0.86128
1365.3173	7.1861		0.97875	0.020002		1.8274e-10	0.00018274	0.013942	0.0010126	-6.7811e-08	1.0732e-07	1.5987e-05	0.1	25412.0788	0.56336	0.12891	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041827	7.5111e-15	7.4819e-10	0.93591	0.064087	3.993e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.1724	2.6291e-10	0.86093
1366.3173	7.1861		0.97875	0.020002		1.8275e-10	0.00018275	0.013943	0.0010127	-7.0341e-08	1.072e-07	1.5988e-05	0.1	25412.0951	0.56168	0.1292	0.99998	2.243e-05	0.010071	0.0099357	0.0098597	0.00041828	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9975e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.1948	2.6292e-10	0.86059
1367.3173	7.1861		0.97875	0.020002		1.8275e-10	0.00018275	0.013943	0.0010127	-7.2721e-08	1.0712e-07	1.5989e-05	0.1	25412.1115	0.56	0.1295	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.0004183	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9902e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.2172	2.6293e-10	0.86025
1368.3173	7.1861		0.97875	0.020002		1.8276e-10	0.00018276	0.013944	0.0010127	-7.496e-08	1.0707e-07	1.599e-05	0.1	25412.1279	0.55832	0.12979	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041831	7.5111e-15	7.4819e-10	0.93591	0.064087	4.0003e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.2396	2.6293e-10	0.8599
1369.3173	7.1861		0.97875	0.020002		1.8277e-10	0.00018277	0.013944	0.0010128	-7.7073e-08	1.0706e-07	1.5991e-05	0.1	25412.1443	0.55666	0.13008	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041833	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9988e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043643	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.2621	2.6294e-10	0.85956
1370.3173	7.1861		0.97875	0.020002		1.8277e-10	0.00018277	0.013945	0.0010128	-7.9049e-08	1.0705e-07	1.5992e-05	0.1	25412.1607	0.55499	0.13037	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041835	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9927e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.2845	2.6295e-10	0.85921
1371.3173	7.1861		0.97875	0.020002		1.8278e-10	0.00018278	0.013945	0.0010129	-8.0912e-08	1.0707e-07	1.5993e-05	0.1	25412.1771	0.55333	0.13066	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041836	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9983e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.3069	2.6296e-10	0.85887
1372.3173	7.1861		0.97875	0.020002		1.8279e-10	0.00018279	0.013946	0.0010129	-8.2671e-08	1.0712e-07	1.5994e-05	0.1	25412.1935	0.55168	0.13095	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041838	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9891e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.3294	2.6296e-10	0.85853
1373.3173	7.1861		0.97875	0.020002		1.828e-10	0.0001828	0.013946	0.0010129	-8.4341e-08	1.0721e-07	1.5996e-05	0.1	25412.2098	0.55003	0.13124	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041839	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9903e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.3518	2.6297e-10	0.85818
1374.3173	7.1861		0.97875	0.020002		1.828e-10	0.0001828	0.013947	0.001013	-8.5904e-08	1.0729e-07	1.5997e-05	0.1	25412.2262	0.54839	0.13153	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041841	7.5111e-15	7.4819e-10	0.93591	0.064087	3.9958e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.3742	2.6298e-10	0.85784
1375.3173	7.1861		0.97875	0.020002		1.8281e-10	0.00018281	0.013948	0.001013	-8.7382e-08	1.0739e-07	1.5998e-05	0.1	25412.2426	0.54675	0.13183	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041843	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9905e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043644	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.3967	2.6299e-10	0.8575
1376.3173	7.1861		0.97875	0.020002		1.8282e-10	0.00018282	0.013948	0.0010131	-8.8784e-08	1.0751e-07	1.5999e-05	0.1	25412.259	0.54512	0.13212	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041844	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9991e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.4191	2.6299e-10	0.85715
1377.3173	7.1861		0.97875	0.020002		1.8283e-10	0.00018283	0.013949	0.0010131	-9.0123e-08	1.0767e-07	1.6e-05	0.1	25412.2754	0.54349	0.13241	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041846	7.5112e-15	7.4819e-10	0.93591	0.064087	3.998e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.4415	2.63e-10	0.85681
1378.3173	7.1861		0.97875	0.020002		1.8283e-10	0.00018283	0.013949	0.0010131	-9.1377e-08	1.0781e-07	1.6001e-05	0.1	25412.2918	0.54186	0.13269	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041847	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9929e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.4639	2.6301e-10	0.85647
1379.3173	7.1861		0.97875	0.020002		1.8284e-10	0.00018284	0.01395	0.0010132	-9.2568e-08	1.0797e-07	1.6002e-05	0.1	25412.3081	0.54024	0.13298	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041849	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9978e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.4864	2.6302e-10	0.85613
1380.3173	7.186		0.97875	0.020002		1.8285e-10	0.00018285	0.01395	0.0010132	-9.3703e-08	1.0815e-07	1.6003e-05	0.1	25412.3245	0.53863	0.13327	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041851	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9899e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.5088	2.6302e-10	0.85578
1381.3173	7.186		0.97875	0.020002		1.8286e-10	0.00018286	0.013951	0.0010133	-9.4793e-08	1.0836e-07	1.6005e-05	0.1	25412.3409	0.53702	0.13356	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041852	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9908e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.5312	2.6303e-10	0.85544
1382.3173	7.186		0.97875	0.020002		1.8286e-10	0.00018286	0.013951	0.0010133	-9.5816e-08	1.0855e-07	1.6006e-05	0.1	25412.3573	0.53542	0.13385	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041854	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9956e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043645	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.5537	2.6304e-10	0.8551
1383.3173	7.186		0.97875	0.020002		1.8287e-10	0.00018287	0.013952	0.0010133	-9.6792e-08	1.0875e-07	1.6007e-05	0.1	25412.3737	0.53382	0.13414	0.99998	2.243e-05	0.010071	0.0099357	0.0098596	0.00041856	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9911e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.5761	2.6305e-10	0.85476
1384.3173	7.186		0.97875	0.020002		1.8288e-10	0.00018288	0.013952	0.0010134	-9.7728e-08	1.0897e-07	1.6008e-05	0.1	25412.3901	0.53222	0.13443	0.99998	2.243e-05	0.010071	0.0099357	0.0098595	0.00041857	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9984e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.5985	2.6305e-10	0.85442
1385.3173	7.186		0.97875	0.020002		1.8289e-10	0.00018289	0.013953	0.0010134	-9.8624e-08	1.092e-07	1.6009e-05	0.1	25412.4064	0.53063	0.13471	0.99998	2.243e-05	0.010071	0.0099357	0.0098595	0.00041859	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9882e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.621	2.6306e-10	0.85407
1386.3173	7.186		0.97875	0.020002		1.8289e-10	0.00018289	0.013954	0.0010135	-9.9491e-08	1.0946e-07	1.6011e-05	0.1	25412.4228	0.52905	0.135	0.99998	2.243e-05	0.010071	0.0099357	0.0098595	0.00041861	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9897e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.6434	2.6307e-10	0.85373
1387.3173	7.186		0.97875	0.020002		1.829e-10	0.0001829	0.013954	0.0010135	-1.0031e-07	1.0969e-07	1.6012e-05	0.1	25412.4392	0.52747	0.13529	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041862	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9959e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.6658	2.6307e-10	0.85339
1388.3173	7.186		0.97875	0.020002		1.8291e-10	0.00018291	0.013955	0.0010135	-1.0109e-07	1.0994e-07	1.6013e-05	0.1	25412.4556	0.52589	0.13558	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041864	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9902e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043646	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.6882	2.6308e-10	0.85305
1389.3173	7.186		0.97875	0.020002		1.8292e-10	0.00018292	0.013955	0.0010136	-1.0184e-07	1.1019e-07	1.6014e-05	0.1	25412.472	0.52432	0.13586	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041866	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9995e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.7107	2.6309e-10	0.85271
1390.3173	7.186		0.97875	0.020002		1.8292e-10	0.00018292	0.013956	0.0010136	-1.0258e-07	1.1048e-07	1.6016e-05	0.1	25412.4884	0.52275	0.13615	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041867	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9983e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.7331	2.631e-10	0.85237
1391.3173	7.186		0.97875	0.020002		1.8293e-10	0.00018293	0.013956	0.0010137	-1.0328e-07	1.1074e-07	1.6017e-05	0.1	25412.5047	0.52119	0.13644	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041869	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9927e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.7555	2.631e-10	0.85203
1392.3173	7.186		0.97875	0.020002		1.8294e-10	0.00018294	0.013957	0.0010137	-1.0395e-07	1.1101e-07	1.6018e-05	0.1	25412.5211	0.51963	0.13672	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041871	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9981e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.778	2.6311e-10	0.85169
1393.3173	7.186		0.97875	0.020002		1.8295e-10	0.00018295	0.013957	0.0010137	-1.046e-07	1.1129e-07	1.602e-05	0.1	25412.5375	0.51808	0.13701	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041872	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9895e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.8004	2.6312e-10	0.85135
1394.3173	7.186		0.97875	0.020002		1.8296e-10	0.00018296	0.013958	0.0010138	-1.0525e-07	1.116e-07	1.6021e-05	0.1	25412.5539	0.51653	0.13729	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041874	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9905e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043647	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.8228	2.6313e-10	0.85101
1395.3173	7.186		0.97875	0.020002		1.8296e-10	0.00018296	0.013959	0.0010138	-1.0585e-07	1.1188e-07	1.6022e-05	0.1	25412.5703	0.51499	0.13758	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041876	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9957e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.8453	2.6313e-10	0.85067
1396.3173	7.186		0.97875	0.020002		1.8297e-10	0.00018297	0.013959	0.0010139	-1.0644e-07	1.1216e-07	1.6023e-05	0.1	25412.5867	0.51345	0.13786	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041877	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9908e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.8677	2.6314e-10	0.85033
1397.3173	7.186		0.97875	0.020002		1.8298e-10	0.00018298	0.01396	0.0010139	-1.0702e-07	1.1246e-07	1.6025e-05	0.1	25412.603	0.51192	0.13815	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041879	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9987e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.8901	2.6315e-10	0.84999
1398.3173	7.186		0.97875	0.020002		1.8299e-10	0.00018299	0.01396	0.0010139	-1.0759e-07	1.1279e-07	1.6026e-05	0.1	25412.6194	0.51039	0.13843	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041881	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9978e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.9125	2.6316e-10	0.84965
1399.3173	7.186		0.97875	0.020002		1.8299e-10	0.00018299	0.013961	0.001014	-1.0813e-07	1.1308e-07	1.6027e-05	0.1	25412.6358	0.50886	0.13872	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041883	7.5112e-15	7.4819e-10	0.93591	0.064087	3.993e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.935	2.6316e-10	0.84931
1400.3173	7.186		0.97875	0.020002		1.83e-10	0.000183	0.013961	0.001014	-1.0866e-07	1.1338e-07	1.6029e-05	0.1	25412.6522	0.50734	0.139	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041884	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9975e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043648	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.9574	2.6317e-10	0.84897
1401.3173	7.186		0.97875	0.020002		1.8301e-10	0.00018301	0.013962	0.0010141	-1.0918e-07	1.1369e-07	1.603e-05	0.1	25412.6686	0.50583	0.13928	0.99998	2.243e-05	0.010071	0.0099356	0.0098595	0.00041886	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9901e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043649	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33925.9798	2.6318e-10	0.84863
1402.3173	7.186		0.97875	0.020002		1.8302e-10	0.00018302	0.013963	0.0010141	-1.0969e-07	1.1401e-07	1.6031e-05	0.1	25412.6849	0.50432	0.13957	0.99998	2.243e-05	0.010071	0.0099356	0.0098594	0.00041888	7.5112e-15	7.4819e-10	0.93591	0.064087	4.0004e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043649	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33926.0023	2.6319e-10	0.84829
1403.3173	7.186		0.97875	0.020002		1.8303e-10	0.00018303	0.013963	0.0010142	-1.102e-07	1.1435e-07	1.6033e-05	0.1	25412.7013	0.50281	0.13985	0.99998	2.243e-05	0.010071	0.0099356	0.0098594	0.0004189	7.5112e-15	7.4819e-10	0.93591	0.064087	3.9989e-06	9.0023	0.0010316	4.5078e-12	7.5112e-12	0.0043649	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	33926.0247	2.6319e-10	0.84795
